tender_id,project_name,vendor_name,bid_amount,estimated_amount,status,submission_date
T441,"PMGSY Road Upgradation - Kollam","Pioneer Constructions Pvt Ltd",20755000,21727000,SUBMITTED,2024-07-27T00:00:00Z
T441,"PMGSY Road Upgradation - Kollam","Green Works",21467000,21727000,SUBMITTED,2024-07-24T00:00:00Z
T442,"Water Supply Pipeline Installation - Alappuzha","Bengal Constructions",16123000,17068000,AWARDED,2024-07-01T00:00:00Z
T442,"Water Supply Pipeline Installation - Alappuzha","IRB Projects",16599000,17068000,SUBMITTED,2024-07-02T00:00:00Z
T443,"Borewell and Handpump Installation - Alappuzha","Meenakshi Civil Works",2340000,2483000,AWARDED,2024-07-06T00:00:00Z
T443,"Borewell and Handpump Installation - Alappuzha","Rajasthan Construction Co",2667000,2483000,SUBMITTED,2024-07-10T00:00:00Z
T443,"Borewell and Handpump Installation - Alappuzha","PQR Works",2621000,2483000,ACTIVE,2024-07-07T00:00:00Z
T444,"Water Supply Pipeline Installation - Alappuzha","Om Solutions",12533000,13655000,AWARDED,2024-09-17T00:00:00Z
T444,"Water Supply Pipeline Installation - Alappuzha","Sai Builders",13711000,13655000,SUBMITTED,2024-09-19T00:00:00Z
T444,"Water Supply Pipeline Installation - Alappuzha","Simplex Enterprises",14028000,13655000,SUBMITTED,2024-09-20T00:00:00Z
T445,"Cold Storage Facility - Alappuzha","Sahyadri Civil Works",5640000,6151000,AWARDED,2024-07-24T00:00:00Z
T445,"Cold Storage Facility - Alappuzha","National Projects",6703000,6151000,SUBMITTED,2024-07-27T00:00:00Z
T446,"Primary Health Sub-Centre Construction - Palakkad","Ambika Services",5195000,6077000,AWARDED,2024-06-10T00:00:00Z
T446,"Primary Health Sub-Centre Construction - Palakkad","Gayatri Engineering Ltd",6574000,6077000,ACTIVE,2024-06-14T00:00:00Z
T446,"Primary Health Sub-Centre Construction - Palakkad","Ganga Constructions Pvt Ltd",6729000,6077000,ACTIVE,2024-06-12T00:00:00Z
T447,"Cold Storage Facility - Palakkad","XYZ Corporation",11367000,12589000,AWARDED,2024-02-19T00:00:00Z
T447,"Cold Storage Facility - Palakkad","Larsen Engineering",12269000,12589000,SUBMITTED,2024-02-23T00:00:00Z
T448,"Primary Health Sub-Centre Construction - Palakkad","Kalinga Works",9396000,10402000,AWARDED,2024-05-15T00:00:00Z
T448,"Primary Health Sub-Centre Construction - Palakkad","Marwar Developers",10493000,10402000,SUBMITTED,2024-05-19T00:00:00Z
T448,"Primary Health Sub-Centre Construction - Palakkad","Maharashtra Engineering",11195000,10402000,ACTIVE,2024-05-18T00:00:00Z
T449,"Cold Storage Facility - Malappuram","Green Works",9159000,9996000,AWARDED,2024-09-19T00:00:00Z
T449,"Cold Storage Facility - Malappuram","Maharashtra Services",10175000,9996000,ACTIVE,2024-09-23T00:00:00Z
T449,"Cold Storage Facility - Malappuram","Meenakshi Engineering Ltd",10698000,9996000,SUBMITTED,2024-09-20T00:00:00Z
T450,"Cattle Shed and Veterinary Centre - Malappuram","J Kumar Infra Pvt Ltd",3796000,4105000,AWARDED,2024-07-06T00:00:00Z
T450,"Cattle Shed and Veterinary Centre - Malappuram","Om Developers",4285000,4105000,SUBMITTED,2024-07-09T00:00:00Z
T450,"Cattle Shed and Veterinary Centre - Malappuram","Marwar Enterprises",3656000,4105000,SUBMITTED,2024-07-07T00:00:00Z
T451,"Soil Conservation Works - Malappuram","National Infra Pvt Ltd",6744000,7656000,AWARDED,2024-07-01T00:00:00Z
T451,"Soil Conservation Works - Malappuram","Larsen Works",8171000,7656000,SUBMITTED,2024-07-05T00:00:00Z
T452,"Solid Waste Management System - Malappuram","IRB Corporation",4681000,5192000,AWARDED,2024-04-30T00:00:00Z
T452,"Solid Waste Management System - Malappuram","Blue Infra Ltd",5146000,5192000,ACTIVE,2024-05-04T00:00:00Z
T452,"Solid Waste Management System - Malappuram","Megha Associates",5273000,5192000,ACTIVE,2024-05-03T00:00:00Z
T453,"Irrigation Canal Construction - Kottayam","Birla Contractors",5618000,6595000,AWARDED,2024-02-06T00:00:00Z
T453,"Irrigation Canal Construction - Kottayam","Andhra Group",5869000,6595000,SUBMITTED,2024-02-08T00:00:00Z
T453,"Irrigation Canal Construction - Kottayam","Green Solutions",7047000,6595000,SUBMITTED,2024-02-09T00:00:00Z
T454,"Soil Conservation Works - Kottayam","Shree Engineering Ltd",6191000,7188000,AWARDED,2024-08-22T00:00:00Z
T454,"Soil Conservation Works - Kottayam","ABC Enterprises",8056000,7188000,ACTIVE,2024-08-26T00:00:00Z
T454,"Soil Conservation Works - Kottayam","Royal Civil Works",6893000,7188000,SUBMITTED,2024-08-24T00:00:00Z
T455,"Tribal Welfare Hostel Construction - Kottayam","Royal Infra Ltd",8625000,10114000,AWARDED,2024-06-21T00:00:00Z
T455,"Tribal Welfare Hostel Construction - Kottayam","Island Projects",10249000,10114000,ACTIVE,2024-06-22T00:00:00Z
T456,"Drainage and Sanitation Works - Kottayam","Pratap Constructions Pvt Ltd",6572000,6930000,AWARDED,2024-07-31T00:00:00Z
T456,"Drainage and Sanitation Works - Kottayam","Jai Solutions",6397000,6930000,SUBMITTED,2024-08-04T00:00:00Z
T456,"Drainage and Sanitation Works - Kottayam","Elite Contractors",7655000,6930000,SUBMITTED,2024-08-02T00:00:00Z
T457,"Drainage and Sanitation Works - Kannur","Island Civil Works",3696000,4018000,AWARDED,2024-01-20T00:00:00Z
T457,"Drainage and Sanitation Works - Kannur","IRB Corporation",4377000,4018000,ACTIVE,2024-01-21T00:00:00Z
T457,"Drainage and Sanitation Works - Kannur","Maharashtra Constructions Pvt Ltd",4134000,4018000,SUBMITTED,2024-01-22T00:00:00Z
T458,"Check Dam Construction - Kannur","Rajasthan Developers",4367000,4909000,AWARDED,2024-10-21T00:00:00Z
T458,"Check Dam Construction - Kannur","Sai Enterprises",4731000,4909000,SUBMITTED,2024-10-25T00:00:00Z
T458,"Check Dam Construction - Kannur","Vinayak Solutions",4353000,4909000,SUBMITTED,2024-10-23T00:00:00Z
T459,"Gram Panchayat Office Renovation - Kannur","Pandian Construction Co",2582000,2977000,AWARDED,2024-05-16T00:00:00Z
T459,"Gram Panchayat Office Renovation - Kannur","Royal Corporation",3012000,2977000,ACTIVE,2024-05-19T00:00:00Z
T460,"Gram Panchayat Office Renovation - Kannur","Bengal Corporation",2943000,3152000,AWARDED,2024-09-14T00:00:00Z
T460,"Gram Panchayat Office Renovation - Kannur","Vimal Developers",3032000,3152000,SUBMITTED,2024-09-16T00:00:00Z
T460,"Gram Panchayat Office Renovation - Kannur","Sahyadri Civil Works",3298000,3152000,ACTIVE,2024-09-18T00:00:00Z
T461,"Community Pond Renovation - Ludhiana","Shree Engineering",1075000,1149000,AWARDED,2024-09-22T00:00:00Z
T461,"Community Pond Renovation - Ludhiana","Kalinga Infrastructure",1121000,1149000,ACTIVE,2024-09-24T00:00:00Z
T462,"Solid Waste Management System - Ludhiana","Andhra Services",7014000,7507000,AWARDED,2024-02-03T00:00:00Z
T462,"Solid Waste Management System - Ludhiana","Ahluwalia Services",8371000,7507000,SUBMITTED,2024-02-06T00:00:00Z
T463,"Cold Storage Facility - Ludhiana","Andhra Engineering Ltd",7955000,8987000,AWARDED,2024-10-26T00:00:00Z
T463,"Cold Storage Facility - Ludhiana","XYZ Projects",8107000,8987000,SUBMITTED,2024-10-27T00:00:00Z
T464,"Solar Street Lighting - Ludhiana","Larsen Infrastructure",5974000,6395000,AWARDED,2024-08-13T00:00:00Z
T464,"Solar Street Lighting - Ludhiana","Tamil Infrastructure",6932000,6395000,SUBMITTED,2024-08-16T00:00:00Z
T465,"Primary Health Sub-Centre Construction - Amritsar","Lakshmi Engineering",9709000,10531000,AWARDED,2024-03-10T00:00:00Z
T465,"Primary Health Sub-Centre Construction - Amritsar","NCC Developers",11418000,10531000,SUBMITTED,2024-03-13T00:00:00Z
T465,"Primary Health Sub-Centre Construction - Amritsar","Ramesh Builders",10371000,10531000,ACTIVE,2024-03-12T00:00:00Z
T466,"Anganwadi Centre Construction - Amritsar","Meenakshi Civil Works",2035000,2291000,AWARDED,2024-06-30T00:00:00Z
T466,"Anganwadi Centre Construction - Amritsar","Elite Contractors",2043000,2291000,SUBMITTED,2024-07-04T00:00:00Z
T467,"Skill Development Training Centre - Amritsar","Sunrise Infra Ltd",8316000,9573000,AWARDED,2024-03-27T00:00:00Z
T467,"Skill Development Training Centre - Amritsar","Tata Services",9417000,9573000,SUBMITTED,2024-03-31T00:00:00Z
T468,"Gram Panchayat Office Renovation - Amritsar","Blue Engineering",1558000,1771000,AWARDED,2024-07-02T00:00:00Z
T468,"Gram Panchayat Office Renovation - Amritsar","Om Builders",1619000,1771000,SUBMITTED,2024-07-03T00:00:00Z
T469,"Primary Health Sub-Centre Construction - Jalandhar","Premier Services",9546000,11175000,AWARDED,2024-07-14T00:00:00Z
T469,"Primary Health Sub-Centre Construction - Jalandhar","AFCONS Developers",11884000,11175000,ACTIVE,2024-07-16T00:00:00Z
T470,"Solar Street Lighting - Jalandhar","Birla Infra Pvt Ltd",5775000,6175000,AWARDED,2024-03-31T00:00:00Z
T470,"Solar Street Lighting - Jalandhar","Shapoorji Civil Works",5965000,6175000,ACTIVE,2024-04-03T00:00:00Z
T471,"Rural Bridge Construction - Jalandhar","Ramesh Civil Works",16775000,18303000,AWARDED,2024-04-26T00:00:00Z
T471,"Rural Bridge Construction - Jalandhar","Om Enterprises",20010000,18303000,ACTIVE,2024-04-27T00:00:00Z
T472,"Skill Development Training Centre - Jalandhar","Larsen Constructions",6218000,6958000,AWARDED,2024-08-29T00:00:00Z
T472,"Skill Development Training Centre - Jalandhar","Simplex Constructions Pvt Ltd",6233000,6958000,SUBMITTED,2024-09-01T00:00:00Z
T472,"Skill Development Training Centre - Jalandhar","Ganesh Solutions",7477000,6958000,SUBMITTED,2024-08-30T00:00:00Z
T473,"Borewell and Handpump Installation - Patiala","AFCONS Construction Co",1632000,1740000,AWARDED,2024-08-16T00:00:00Z
T473,"Borewell and Handpump Installation - Patiala","Larsen Infra Pvt Ltd",1821000,1740000,ACTIVE,2024-08-19T00:00:00Z
T473,"Borewell and Handpump Installation - Patiala","Simplex Works",1588000,1740000,ACTIVE,2024-08-18T00:00:00Z
T474,"Irrigation Canal Construction - Patiala","Tamil Services",5031000,5486000,AWARDED,2024-04-25T00:00:00Z
T474,"Irrigation Canal Construction - Patiala","Ganesh Engineering Ltd",5244000,5486000,SUBMITTED,2024-04-29T00:00:00Z
T474,"Irrigation Canal Construction - Patiala","J Kumar Projects",6058000,5486000,SUBMITTED,2024-04-29T00:00:00Z
T475,"Primary Health Sub-Centre Construction - Patiala","Krishna Builders",10370000,11617000,AWARDED,2024-03-24T00:00:00Z
T475,"Primary Health Sub-Centre Construction - Patiala","Saraswati Engineering",10240000,11617000,SUBMITTED,2024-03-26T00:00:00Z
T476,"Community Pond Renovation - Patiala","Shree Corporation",4026000,4591000,AWARDED,2024-01-04T00:00:00Z
T476,"Community Pond Renovation - Patiala","Gayatri Constructions",5054000,4591000,SUBMITTED,2024-01-05T00:00:00Z
T476,"Community Pond Renovation - Patiala","Maharashtra Engineering Ltd",4687000,4591000,ACTIVE,2024-01-08T00:00:00Z
T477,"Water Supply Pipeline Installation - Bathinda","Durga Works",3854000,4455000,AWARDED,2024-06-18T00:00:00Z
T477,"Water Supply Pipeline Installation - Bathinda","Apex Constructions Pvt Ltd",4667000,4455000,ACTIVE,2024-06-20T00:00:00Z
T477,"Water Supply Pipeline Installation - Bathinda","PQR Corporation",4577000,4455000,ACTIVE,2024-06-19T00:00:00Z
T478,"Skill Development Training Centre - Bathinda","Ramesh Contractors",3678000,4305000,AWARDED,2024-05-04T00:00:00Z
T478,"Skill Development Training Centre - Bathinda","ABC Works",4417000,4305000,ACTIVE,2024-05-06T00:00:00Z
T478,"Skill Development Training Centre - Bathinda","ABC Construction Co",4823000,4305000,ACTIVE,2024-05-08T00:00:00Z
T479,"Borewell and Handpump Installation - Bathinda","Krishna Construction Co",1929000,2103000,AWARDED,2024-02-22T00:00:00Z
T479,"Borewell and Handpump Installation - Bathinda","Ramesh Projects",2355000,2103000,SUBMITTED,2024-02-24T00:00:00Z
T480,"Cold Storage Facility - Bathinda","Pandian Constructions Pvt Ltd",6271000,7217000,AWARDED,2024-01-14T00:00:00Z
T480,"Cold Storage Facility - Bathinda","Karnataka Associates",8005000,7217000,SUBMITTED,2024-01-17T00:00:00Z
T480,"Cold Storage Facility - Bathinda","Simplex Builders",7090000,7217000,SUBMITTED,2024-01-15T00:00:00Z
T481,"Skill Development Training Centre - Mohali","Jai Associates",8049000,8588000,AWARDED,2024-06-08T00:00:00Z
T481,"Skill Development Training Centre - Mohali","Megha Works",8408000,8588000,ACTIVE,2024-06-12T00:00:00Z
T482,"Solar Street Lighting - Mohali","Krishna Enterprises",3225000,3744000,AWARDED,2024-08-28T00:00:00Z
T482,"Solar Street Lighting - Mohali","Krishna Infra Ltd",3732000,3744000,ACTIVE,2024-08-29T00:00:00Z
T482,"Solar Street Lighting - Mohali","Megha Services",3472000,3744000,SUBMITTED,2024-08-31T00:00:00Z
T483,"Primary Health Sub-Centre Construction - Mohali","Royal Associates",10505000,11453000,AWARDED,2024-08-29T00:00:00Z
T483,"Primary Health Sub-Centre Construction - Mohali","BrightSun Infrastructure",12783000,11453000,ACTIVE,2024-08-31T00:00:00Z
T484,"PMGSY Road Upgradation - Hoshiarpur","Shiva Infra Ltd",41790000,48913000,AWARDED,2024-01-11T00:00:00Z
T484,"PMGSY Road Upgradation - Hoshiarpur","Sunrise Solutions",51334000,48913000,ACTIVE,2024-01-14T00:00:00Z
T485,"Anganwadi Centre Construction - Hoshiarpur","Royal Solutions",1884000,2174000,AWARDED,2024-08-25T00:00:00Z
T485,"Anganwadi Centre Construction - Hoshiarpur","J Kumar Developers",2421000,2174000,SUBMITTED,2024-08-27T00:00:00Z
T485,"Anganwadi Centre Construction - Hoshiarpur","Rajasthan Infrastructure",2111000,2174000,SUBMITTED,2024-08-27T00:00:00Z
T486,"Cold Storage Facility - Hoshiarpur","XYZ Projects",16781000,18505000,AWARDED,2024-01-25T00:00:00Z
T486,"Cold Storage Facility - Hoshiarpur","National Solutions",16317000,18505000,SUBMITTED,2024-01-27T00:00:00Z
T487,"Soil Conservation Works - Gurdaspur","Ganesh Infra Pvt Ltd",1990000,2148000,AWARDED,2024-01-01T00:00:00Z
T487,"Soil Conservation Works - Gurdaspur","Gujarat Infra Ltd",2142000,2148000,ACTIVE,2024-01-05T00:00:00Z
T488,"Solid Waste Management System - Gurdaspur","Apex Engineering",7295000,7908000,AWARDED,2024-07-02T00:00:00Z
T488,"Solid Waste Management System - Gurdaspur","IRB Constructions Pvt Ltd",8066000,7908000,SUBMITTED,2024-07-03T00:00:00Z
T489,"Rainwater Harvesting Structure - Gurdaspur","Pioneer Corporation",5632000,5947000,AWARDED,2024-04-28T00:00:00Z
T489,"Rainwater Harvesting Structure - Gurdaspur","Vinayak Corporation",6068000,5947000,SUBMITTED,2024-04-29T00:00:00Z
T490,"Skill Development Training Centre - Pathankot","XYZ Group",10946000,12064000,AWARDED,2024-01-18T00:00:00Z
T490,"Skill Development Training Centre - Pathankot","KNR Solutions",13522000,12064000,SUBMITTED,2024-01-22T00:00:00Z
T490,"Skill Development Training Centre - Pathankot","Marwar Enterprises",12299000,12064000,ACTIVE,2024-01-21T00:00:00Z
T491,"Government Primary School Renovation - Pathankot","Kalinga Civil Works",3048000,3260000,AWARDED,2024-08-01T00:00:00Z
T491,"Government Primary School Renovation - Pathankot","Ramesh Contractors",3001000,3260000,SUBMITTED,2024-08-02T00:00:00Z
T492,"Anganwadi Centre Construction - Pathankot","Sahyadri Engineering",3264000,3633000,AWARDED,2024-01-08T00:00:00Z
T492,"Anganwadi Centre Construction - Pathankot","Pratap Infra Ltd",3580000,3633000,SUBMITTED,2024-01-09T00:00:00Z
T493,"Community Pond Renovation - Moga","Blue Engineering",973000,1037000,AWARDED,2024-03-25T00:00:00Z
T493,"Community Pond Renovation - Moga","Sai Group",1004000,1037000,SUBMITTED,2024-03-27T00:00:00Z
T494,"Public Toilet Block (SBMG) - Moga","Durga Contractors",1321000,1437000,AWARDED,2024-07-09T00:00:00Z
T494,"Public Toilet Block (SBMG) - Moga","AFCONS Developers",1420000,1437000,SUBMITTED,2024-07-12T00:00:00Z
T495,"Anganwadi Centre Construction - Moga","ABC Group",1950000,2092000,AWARDED,2024-09-26T00:00:00Z
T495,"Anganwadi Centre Construction - Moga","KNR Group",2260000,2092000,SUBMITTED,2024-09-29T00:00:00Z
T495,"Anganwadi Centre Construction - Moga","Ramesh Associates",1930000,2092000,ACTIVE,2024-09-28T00:00:00Z
T496,"Government Primary School Renovation - Moga","Island Enterprises",5844000,6583000,AWARDED,2024-06-17T00:00:00Z
T496,"Government Primary School Renovation - Moga","National Services",6560000,6583000,SUBMITTED,2024-06-20T00:00:00Z
T497,"Gram Panchayat Office Renovation - Gurgaon","Maharashtra Construction Co",1759000,2047000,AWARDED,2024-03-14T00:00:00Z
T497,"Gram Panchayat Office Renovation - Gurgaon","Sunrise Projects",2046000,2047000,SUBMITTED,2024-03-16T00:00:00Z
T498,"Cold Storage Facility - Gurgaon","Om Enterprises",16346000,17957000,AWARDED,2024-07-06T00:00:00Z
T498,"Cold Storage Facility - Gurgaon","ABC Solutions",19997000,17957000,SUBMITTED,2024-07-08T00:00:00Z
T499,"Cold Storage Facility - Gurgaon","Durga Infra Pvt Ltd",21426000,23841000,AWARDED,2024-09-27T00:00:00Z
T499,"Cold Storage Facility - Gurgaon","Ram Enterprises",26467000,23841000,ACTIVE,2024-09-29T00:00:00Z
T500,"Gram Panchayat Office Renovation - Faridabad","Vinayak Infra Pvt Ltd",2471000,2642000,AWARDED,2024-05-19T00:00:00Z
T500,"Gram Panchayat Office Renovation - Faridabad","Karnataka Infra Pvt Ltd",2520000,2642000,SUBMITTED,2024-05-23T00:00:00Z
T501,"Cold Storage Facility - Faridabad","Apex Civil Works",9655000,11114000,AWARDED,2024-06-17T00:00:00Z
T501,"Cold Storage Facility - Faridabad","Tata Projects",10848000,11114000,ACTIVE,2024-06-18T00:00:00Z
T502,"Solid Waste Management System - Faridabad","KNR Solutions",6847000,7566000,AWARDED,2024-08-26T00:00:00Z
T502,"Solid Waste Management System - Faridabad","Shapoorji Constructions Pvt Ltd",8164000,7566000,ACTIVE,2024-08-30T00:00:00Z
T503,"Solid Waste Management System - Ambala","Era Engineering Ltd",10834000,11769000,AWARDED,2024-02-19T00:00:00Z
T503,"Solid Waste Management System - Ambala","Krishna Solutions",12774000,11769000,ACTIVE,2024-02-23T00:00:00Z
T503,"Solid Waste Management System - Ambala","Karnataka Developers",12521000,11769000,SUBMITTED,2024-02-21T00:00:00Z
T504,"Public Toilet Block (SBMG) - Ambala","Pratap Group",2004000,2197000,AWARDED,2024-07-13T00:00:00Z
T504,"Public Toilet Block (SBMG) - Ambala","Megha Developers",2200000,2197000,ACTIVE,2024-07-15T00:00:00Z
T505,"PMGSY Road Upgradation - Ambala","PQR Contractors",11978000,13073000,AWARDED,2024-02-04T00:00:00Z
T505,"PMGSY Road Upgradation - Ambala","XYZ Corporation",11784000,13073000,ACTIVE,2024-02-05T00:00:00Z
T505,"PMGSY Road Upgradation - Ambala","Vimal Engineering Ltd",13284000,13073000,ACTIVE,2024-02-08T00:00:00Z
T506,"Drainage and Sanitation Works - Ambala","Sai Group",7392000,8579000,AWARDED,2024-04-05T00:00:00Z
T506,"Drainage and Sanitation Works - Ambala","Tata Constructions Pvt Ltd",8376000,8579000,SUBMITTED,2024-04-07T00:00:00Z
T506,"Drainage and Sanitation Works - Ambala","Kalinga Civil Works",7904000,8579000,SUBMITTED,2024-04-07T00:00:00Z
T507,"Cold Storage Facility - Hisar","Karnataka Infra Pvt Ltd",11140000,11937000,AWARDED,2024-08-25T00:00:00Z
T507,"Cold Storage Facility - Hisar","Karnataka Group",13180000,11937000,SUBMITTED,2024-08-27T00:00:00Z
T508,"Public Toilet Block (SBMG) - Hisar","Kalinga Infra Pvt Ltd",2121000,2251000,AWARDED,2024-02-06T00:00:00Z
T508,"Public Toilet Block (SBMG) - Hisar","Ganesh Services",2369000,2251000,SUBMITTED,2024-02-09T00:00:00Z
T509,"Fair Price Shop Construction - Hisar","IRB Solutions",1360000,1533000,AWARDED,2024-07-23T00:00:00Z
T509,"Fair Price Shop Construction - Hisar","Apex Corporation",1679000,1533000,ACTIVE,2024-07-25T00:00:00Z
T510,"Primary Health Sub-Centre Construction - Rohtak","Premier Solutions",10174000,10989000,AWARDED,2024-05-05T00:00:00Z
T510,"Primary Health Sub-Centre Construction - Rohtak","Ahluwalia Group",11011000,10989000,SUBMITTED,2024-05-08T00:00:00Z
T510,"Primary Health Sub-Centre Construction - Rohtak","NCC Works",9857000,10989000,SUBMITTED,2024-05-09T00:00:00Z
T511,"Skill Development Training Centre - Rohtak","Jai Projects",10446000,11063000,AWARDED,2024-06-23T00:00:00Z
T511,"Skill Development Training Centre - Rohtak","AFCONS Corporation",12224000,11063000,ACTIVE,2024-06-24T00:00:00Z
T512,"Public Toilet Block (SBMG) - Rohtak","Sahyadri Engineering Ltd",1199000,1305000,AWARDED,2024-05-20T00:00:00Z
T512,"Public Toilet Block (SBMG) - Rohtak","Elite Infra Ltd",1260000,1305000,SUBMITTED,2024-05-22T00:00:00Z
